Number	Name	Profile	Owner	Policy Statement	State	Status	Exempt	Weighting	Active	Additional Information	Additional comments	Attestation	Attestation respondents	Category	Class	Classification	Created	Created Manually	Created by	Description	Domain	Domain Path	Enforcement	Frequency	From configuration check	Key control	Owning group	Profile type	Profile type	Source	Tags	Type	Updated	Updated by	Updates
CTRL0010066	Manage change requests.	PeopleSoft Governance	John Bohnhamn	Manage change requests.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	6
CTRL0010067	Manage change requests.	PeopleSoft Asset Lifecycle Management	John Bohnhamn	Manage change requests.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	6
CTRL0010068	Manage change requests.	Workday Enterprise Services	Bridget Knightly	Manage change requests.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Bridget Knightly	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	6
CTRL0010069	Manage change requests.	E-Commerce	Nelly Jakuboski	Manage change requests.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Nelly Jakuboski	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	7
CTRL0010070	Manage change requests.	OpenText Enterprise Services	Justina Dragaj	Manage change requests.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Justina Dragaj	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	6
CTRL0010071	Manage change requests.	This Service-now instance	System Administrator	Manage change requests.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	System Administrator	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage change requests.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:51	admin	7
CTRL0010072	Manage changes.	SAP Financial Accounting	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:45	admin	7
CTRL0010073	Manage changes.	Retail Adding Points	Celia Slavin	Manage changes.	Monitor	Compliant	TRUE	10	TRUE			GRC Attestation	Celia Slavin	Operational management	Control	Preventive	2016-07-31 16:22:16	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2018-01-29 18:25:19	admin	11
CTRL0010074	Manage changes.	Retail	Reginald Humes	Manage changes.	Monitor	Compliant	TRUE	10	TRUE			GRC Attestation	Reginald Humes	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2018-01-29 18:25:19	admin	11
CTRL0010075	Manage changes.	Electronic Messaging	Jerrod Bennett	Manage changes.	Monitor	Compliant	TRUE	10	TRUE			GRC Attestation	Jerrod Bennett	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2018-01-29 18:20:47	admin	10
CTRL0010076	Manage changes.	Outlook Web Access (OWA)	Jerrod Bennett	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Jerrod Bennett	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:46	admin	6
CTRL0010077	Manage changes.	SAP Human Resources	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:46	admin	7
CTRL0010078	Manage changes.	PeopleSoft Supply Chain Management	John Bohnhamn	Manage changes.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:46	admin	6
CTRL0010079	Manage changes.	Bond Trading - DR	John Retak	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Retak	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:46	admin	6
CTRL0010080	Manage changes.	Bond Trading	John Retak	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Retak	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:46	admin	6
CTRL0010081	Manage changes.	PeopleSoft Portals	John Bohnhamn	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:46	admin	6
CTRL0010082	Manage changes.	Jobvite Enterprise Recruitment Services	Veronica Radman	Manage changes.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	Veronica Radman	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	7
CTRL0010083	Manage changes.	SAP Enterprise Services	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	7
CTRL0010084	Manage changes.	SAP Sales and Distribution	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	6
CTRL0010085	Manage changes.	Retail Client Lookup	Celia Slavin	Manage changes.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	Celia Slavin	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	7
CTRL0010086	Manage changes.	IT Services	Fred Luddy	Manage changes.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	Fred Luddy	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	7
CTRL0010087	Manage changes.	SAP Plant Maintenance	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	7
CTRL0010088	Manage changes.	PeopleSoft HRMS	John Bohnhamn	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:47	admin	7
CTRL0010089	Manage changes.	Sales Force Automation	Chad Miklas	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Chad Miklas	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	8
CTRL0010090	Manage changes.	PeopleSoft CRM	John Bohnhamn	Manage changes.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	6
CTRL0010091	Manage changes.	Securities Lending	John Retak	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Retak	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	7
CTRL0010092	Manage changes.	PeopleSoft Reporting	John Bohnhamn	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	6
CTRL0010093	Manage changes.	Windows Mobile	Jerrod Bennett	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Jerrod Bennett	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	6
CTRL0010094	Manage changes.	SAP Labor Distribution	James Vittolo	Manage changes.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	7
CTRL0010095	Manage changes.	SAP Controlling	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:48	admin	7
CTRL0010096	Manage changes.	Retail Client Registration	Reginald Humes	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Reginald Humes	Operational management	Control	Preventive	2016-07-31 16:22:17	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:49	admin	8
CTRL0010097	Manage changes.	PeopleSoft Financials	John Bohnhamn	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:49	admin	7
CTRL0010098	Manage changes.	ServiceNow Enterprise Services	System Administrator	Manage changes.	Attest	Not Applicable	FALSE	10	TRUE			GRC Attestation	Natasha Ingram	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-03-01 13:35:33	admin	9
CTRL0010099	Manage changes.	PeopleSoft Enterprise Services	John Bohnhamn	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:49	admin	7
CTRL0010100	Manage changes.	Client Services	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:49	admin	6
CTRL0010101	Manage changes.	Retail POS (Point of Sale)	Reginald Humes	Manage changes.	Monitor	Non Compliant	FALSE	10	TRUE			GRC Attestation	Reginald Humes	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:49	admin	8
CTRL0010102	Manage changes.	Email	Jerrod Bennett	Manage changes.	Monitor	Not Applicable	FALSE	10	TRUE			GRC Attestation	Jerrod Bennett	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:49	admin	6
CTRL0010103	Manage changes.	Blackberry	Jerrod Bennett	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Jerrod Bennett	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	7
CTRL0010104	Manage changes.	SAP Payroll	James Vittolo	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	7
CTRL0010105	Manage changes.	SAP Materials Management	James Vittolo	Manage changes.	Attest	Non Compliant	FALSE	10	TRUE			GRC Attestation	James Vittolo	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2018-01-29 09:16:43	admin	9
CTRL0010106	Manage changes.	PeopleSoft Governance	John Bohnhamn	Manage changes.	Attest		FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 13:57:40	admin	7
CTRL0010107	Manage changes.	PeopleSoft Asset Lifecycle Management	John Bohnhamn	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	John Bohnhamn	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	6
CTRL0010108	Manage changes.	Workday Enterprise Services	Bridget Knightly	Manage changes.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Bridget Knightly	Operational management	Control	Preventive	2016-07-31 16:22:18	FALSE	admin	Manage changes.	global	/			FALSE	FALSE				"7d61f176cb300200829cf865734c9ce8,"		Business Processes	2017-02-28 12:15:50	admin	6
